customerID;gender;SeniorCitizen;Partner;Dependents;PaperlessBilling;PaymentMethod;Contract;MonthlyCharges;churn;Tenure;DeviceProtection;InternetService;MultipleLines;OnlineBackup;OnlineSecurity;PhoneService;StreamingMovies;StreamingTV;TechSupport;MeanMonthlyCharge;MeanMonthlyUsage
4486-EFAEB;Male;0;No;No;Yes;Electronic check;Month-to-month;20.4;0;13.010534097209389;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;21.153846153846157;2481.3143846153844
4487-ZYJZK;Female;0;Yes;Yes;No;Credit card (automatic);One year;19.6;0;37.980246000944575;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.53513513513514;12365.314216216218
4488-KQFDT;Female;0;No;No;Yes;Electronic check;One year;103.95;0;61.0115197437319;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;No;109.39754098360646;1199.7155081967214
4488-PSYCG;Male;0;No;No;No;Bank transfer (automatic);Month-to-month;20.25;1;15.967473664756977;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.983333333333334;4862.374333333332
4489-SNOJF;Female;0;Yes;Yes;No;Electronic check;Month-to-month;72.25;1;35.02330643339699;Yes;DSL;Yes;No;Yes;Yes;No;Yes;Yes;74.79571428571428;151.72285714285715
4495-LHSSK;Female;0;No;Yes;No;Mailed check;Month-to-month;57.65;0;18.037331362040288;No;DSL;Yes;No;Yes;Yes;No;No;No;59.5611111111111;3261.507222222222
4500-HKANN;Male;0;Yes;Yes;No;Mailed check;Two year;59.7;0;22.965563974619602;No;DSL;Yes;Yes;No;Yes;No;No;Yes;63.890909090909105;294.18745454545456
4501-UYKBC;Female;1;No;No;Yes;Credit card (automatic);One year;69.1;0;46.029692601490794;Yes;DSL;Yes;No;No;Yes;Yes;No;Yes;71.89130434782605;612.5195217391305
4501-VCPFK;Male;0;No;No;No;Electronic check;Month-to-month;35.75;0;25.988213310334913;Yes;DSL;No phone service;No;No;No;No;No;Yes;37.786;701.6146000000001
4503-BDXBD;Male;0;No;No;No;Electronic check;Month-to-month;74.95;1;11.006386168093801;No;Fiber optic;No;Yes;No;Yes;No;No;No;76.01363636363637;2928.6900909090905
4504-YOULA;Female;0;Yes;Yes;Yes;Credit card (automatic);Month-to-month;59.45;0;34.95759666522927;No;DSL;Yes;Yes;Yes;Yes;No;No;No;62.17941176470589;3666.4135294117655
4505-EXZHB;Female;1;No;No;No;Electronic check;Month-to-month;74.4;1;6.012443787346763;Yes;Fiber optic;No;No;No;Yes;No;No;No;76.60000000000001;4203.941
4508-OEBEY;Male;0;Yes;No;Yes;Credit card (automatic);One year;75.5;0;31.015010575165814;Yes;DSL;No;Yes;Yes;Yes;Yes;No;Yes;79.18709677419355;1350.8989032258064
4510-PYUSH;Female;1;No;No;Yes;Credit card (automatic);Month-to-month;57.15;1;38.01310088502844;No;DSL;No;Yes;Yes;Yes;No;No;No;59.150000000000034;923.4928421052631
4512-ZUIYL;Female;0;No;No;No;Bank transfer (automatic);Month-to-month;70.0;1;2.0041479291155877;No;Fiber optic;No;No;No;Yes;No;No;No;70.0;1926.73
4513-CXYIX;Female;1;Yes;No;Yes;Credit card (automatic);Two year;80.7;0;70.96654962114212;No;Fiber optic;Yes;No;Yes;Yes;No;No;No;83.00142857142853;2090.201428571429
4514-GFCFI;Female;1;No;No;Yes;Electronic check;Month-to-month;84.75;1;16.000328548840837;No;Fiber optic;Yes;No;No;Yes;No;Yes;No;87.1875;2333.650875
4518-FZBSX;Male;0;Yes;Yes;No;Mailed check;One year;20.25;0;42.021396743259615;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;21.092857142857145;3582.857047619048
4521-WFJAI;Male;0;No;No;Yes;Bank transfer (automatic);Two year;25.95;0;56.05043224706873;No internet service;No;Yes;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;27.026785714285726;150.0649285714285
4521-YEEHE;Female;0;Yes;No;Yes;Electronic check;Month-to-month;88.85;0;18.037331362040288;No;Fiber optic;Yes;No;No;Yes;No;Yes;Yes;92.24444444444441;416.437
4522-AKYLR;Female;1;No;No;Yes;Electronic check;Month-to-month;54.8;0;13.010534097209389;Yes;DSL;No;Yes;No;Yes;No;No;No;55.47692307692307;361.8530769230769
4522-XRWWI;Male;0;Yes;No;No;Credit card (automatic);One year;80.45;0;42.021396743259615;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Yes;82.8333333333333;1735.6863333333338
4523-WXCEF;Female;0;Yes;No;No;Electronic check;Month-to-month;101.1;1;59.04022669870018;No;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;No;105.71864406779662;10134.601389830508
4524-QCSSM;Male;0;No;No;Yes;Bank transfer (automatic);Month-to-month;44.65;0;25.988213310334913;No;DSL;No phone service;Yes;Yes;No;Yes;No;No;46.542;4894.879000000001
4525-VZCZG;Male;0;No;Yes;Yes;Electronic check;One year;105.85;0;54.04628431795314;No;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Yes;110.33148148148155;704.4416666666666
4526-EXKKN;Male;0;No;No;Yes;Mailed check;Two year;24.6;0;39.984393930060165;No internet service;No;Yes;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;25.884615384615394;1160.0563846153843
4526-RMTLL;Male;0;Yes;Yes;Yes;Credit card (automatic);Two year;76.15;0;8.049446600546213;No;DSL;Yes;Yes;Yes;Yes;Yes;No;Yes;81.22500000000001;434.15675
4526-ZJJTM;Female;1;Yes;No;No;Bank transfer (automatic);Month-to-month;88.4;0;25.002566787819053;Yes;Fiber optic;No;Yes;No;Yes;Yes;No;No;91.86000000000004;5419.416000000001
4529-CKBCL;Female;0;No;No;Yes;Electronic check;Month-to-month;80.2;1;1.9712930450317254;No;Fiber optic;No;No;No;Yes;No;Yes;No;80.2;1462.7670000000005
4530-NDRKU;Female;0;Yes;Yes;Yes;Electronic check;One year;19.05;0;42.021396743259615;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.030952380952375;1252.2058571428574
4531-AUZNK;Female;0;Yes;Yes;Yes;Mailed check;One year;95.15;0;51.02363498223783;No;Fiber optic;Yes;No;Yes;Yes;No;Yes;Yes;98.07941176470587;1138.5442352941177
4534-WGCIR;Female;0;Yes;Yes;No;Credit card (automatic);Two year;25.15;0;58.05458017618432;No internet service;No;Yes;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;25.829310344827604;1360.294793103448
4536-PLEQY;Male;0;Yes;No;Yes;Credit card (automatic);Month-to-month;85.05;0;11.992032690609664;No;Fiber optic;No;Yes;No;Yes;Yes;No;No;90.30454545454545;3972.7384545454547
4537-CIBHB;Female;0;Yes;Yes;No;Mailed check;One year;20.25;0;9.035093123062076;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.25;4260.2754444444445
4537-DKTAL;Female;0;No;No;No;Electronic check;Month-to-month;45.55;0;2.0041479291155877;No;DSL;No;No;No;Yes;No;No;No;49.25;2020.808
4538-WNTMJ;Female;0;Yes;Yes;No;Mailed check;One year;24.95;0;46.029692601490794;No internet service;No;Yes;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;25.90652173913045;2203.291391304348
4541-RMRLG;Male;0;No;No;No;Electronic check;Month-to-month;19.25;1;6.998090309862626;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.016666666666666;1520.5556666666664
4544-RXFMG;Male;0;Yes;Yes;Yes;Mailed check;One year;43.45;0;8.049446600546213;No;DSL;No;No;No;Yes;No;No;No;44.1625;1448.8407499999998
4546-FOKWR;Female;0;No;No;Yes;Credit card (automatic);Month-to-month;74.75;0;16.000328548840837;No;Fiber optic;Yes;No;No;Yes;No;No;No;76.125;3008.593125
4547-FZJWE;Male;0;Yes;Yes;No;Credit card (automatic);One year;59.45;0;55.031930840469;No;DSL;No;No;Yes;Yes;Yes;No;No;61.17363636363632;490.0104545454547
4547-KQRTM;Female;0;No;No;Yes;Bank transfer (automatic);Month-to-month;80.05;1;10.020739645577939;No;Fiber optic;Yes;Yes;No;Yes;No;No;No;82.27;9135.522
4547-LYTDD;Female;0;No;No;No;Electronic check;Month-to-month;72.65;1;16.066038317008562;No;Fiber optic;Yes;No;No;Yes;No;No;No;76.525;2970.7165
4548-SDBKE;Female;0;No;No;Yes;Electronic check;Month-to-month;85.2;1;5.0267972648309;No;Fiber optic;Yes;No;No;Yes;No;Yes;No;92.94;6336.491
4549-ZDQYY;Female;0;No;No;No;Credit card (automatic);One year;57.95;0;52.009281504753694;Yes;DSL;No;No;Yes;Yes;No;No;Yes;60.14807692307689;55.736269230769224
4550-EVXNY;Female;0;No;Yes;Yes;Electronic check;Month-to-month;69.65;1;1.0185014065997249;No;Fiber optic;No;No;No;Yes;No;No;No;69.65;9200.824
4550-VBOFE;Male;1;Yes;No;Yes;Electronic check;Month-to-month;102.95;1;70.01375798271012;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;No;108.90857142857134;2571.5724285714277
4553-DVPZG;Female;0;Yes;No;Yes;Electronic check;Month-to-month;101.35;0;61.99716626624777;Yes;Fiber optic;Yes;No;No;Yes;Yes;Yes;No;106.81065573770496;616.420704918033
4554-YGZIH;Male;1;Yes;No;No;Credit card (automatic);Month-to-month;90.05;1;48.95377728495452;No;Fiber optic;Yes;Yes;No;Yes;Yes;No;No;94.9708333333334;2062.238416666666
4558-CGYCZ;Male;0;No;No;No;Mailed check;Month-to-month;19.75;0;4.008295858231175;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.075;1838.7904999999998
4558-FANTW;Female;0;Yes;Yes;No;Electronic check;Month-to-month;91.85;1;16.9859750713567;No;Fiber optic;No;No;Yes;Yes;No;Yes;Yes;95.675;2445.089875
4559-UWIHT;Male;0;Yes;No;Yes;Electronic check;Month-to-month;82.65;0;13.996180619725251;Yes;Fiber optic;Yes;Yes;No;Yes;No;No;No;83.77307692307691;14.647615384615385
4560-WQAQW;Female;0;No;No;No;Bank transfer (automatic);One year;68.7;0;58.97451693053245;No;DSL;Yes;No;Yes;Yes;Yes;No;Yes;71.63448275862065;543.3608965517241
4565-EVZMJ;Female;0;No;No;Yes;Mailed check;One year;58.9;0;46.98248423992279;No;DSL;No;Yes;Yes;Yes;No;No;Yes;61.47608695652177;2263.9399130434776
4565-NLZBV;Female;0;Yes;No;Yes;Bank transfer (automatic);Two year;24.65;0;70.96654962114212;No internet service;No;Yes;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;25.608571428571455;4157.328428571428
4566-GOLUK;Male;0;Yes;Yes;Yes;Bank transfer (automatic);Month-to-month;107.35;1;46.98248423992279;Yes;Fiber optic;Yes;No;No;Yes;Yes;Yes;Yes;112.43913043478263;6169.628130434785
4566-NECEV;Male;0;No;No;No;Electronic check;Month-to-month;96.55;0;5.0267972648309;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;No;No;101.47;1277.866
4566-QVRRW;Female;0;Yes;No;Yes;Electronic check;Month-to-month;44.05;1;11.072095936261524;No;DSL;No;No;No;Yes;No;No;No;45.222727272727276;0.0
4567-AKPIA;Female;0;Yes;Yes;Yes;Bank transfer (automatic);One year;109.1;0;41.00289533665989;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Yes;115.20487804878053;153.00241463414633
4568-KNYWR;Male;0;No;No;Yes;Credit card (automatic);Two year;63.25;0;52.009281504753694;No;DSL;No;Yes;Yes;Yes;No;Yes;No;65.51538461538462;184.32934615384616
4568-TTZRT;Male;0;No;No;No;Mailed check;Month-to-month;20.4;0;9.035093123062076;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;22.21111111111111;684.319
4570-QHXHL;Female;0;No;No;Yes;Electronic check;Month-to-month;43.75;0;9.035093123062076;No;DSL;No;No;No;Yes;No;No;No;44.55;3677.943333333334
4572-DVCGN;Female;0;No;No;Yes;Bank transfer (automatic);Month-to-month;80.25;1;9.987884761494076;No;Fiber optic;No;No;No;Yes;Yes;No;No;82.11666666666667;6096.066
4573-JKNAE;Male;0;No;Yes;No;Bank transfer (automatic);Two year;19.35;0;11.992032690609664;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;19.795454545454547;2692.674818181818
4576-CSAJH;Male;0;No;No;Yes;Credit card (automatic);One year;55.15;1;22.012772336187602;No;DSL;No;Yes;No;Yes;No;No;Yes;56.61818181818182;6197.470636363636
4578-PHJYZ;Male;0;Yes;Yes;Yes;Electronic check;One year;68.75;0;52.009281504753694;Yes;DSL;No;Yes;No;Yes;No;Yes;Yes;72.39807692307691;156.67065384615384
4580-TMHJU;Female;0;Yes;Yes;No;Electronic check;Month-to-month;56.15;1;42.97418838169162;No;DSL;No;No;No;Yes;No;Yes;No;58.4214285714286;5876.712095238096
4581-LNWUM;Female;0;No;No;No;Electronic check;Month-to-month;49.15;0;13.010534097209389;Yes;DSL;No phone service;No;No;No;Yes;Yes;No;52.23461538461538;3405.8759230769233
4581-SSPWD;Female;0;No;No;Yes;Electronic check;Month-to-month;75.8;1;3.0226493357153124;No;Fiber optic;Yes;No;No;Yes;No;No;No;82.06666666666666;5746.081333333333
4583-PARNH;Male;1;Yes;No;Yes;Electronic check;Month-to-month;91.55;0;16.000328548840837;Yes;Fiber optic;No;No;No;Yes;Yes;No;Yes;93.99374999999998;321.090875
4584-LBNMK;Male;1;Yes;No;No;Credit card (automatic);One year;24.7;0;45.01119119489107;No internet service;No;Yes;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;26.120000000000008;369.3555555555555
4585-HETAI;Female;0;Yes;Yes;Yes;Electronic check;Month-to-month;73.75;1;4.008295858231175;Yes;Fiber optic;No;No;No;Yes;No;No;No;73.75;3584.154
4587-NUKOX;Female;0;No;No;Yes;Electronic check;Month-to-month;79.1;1;3.0226493357153124;No;Fiber optic;No;Yes;Yes;Yes;No;No;No;85.2;1699.7296666666668
4587-VVTOX;Female;0;Yes;No;Yes;Electronic check;Month-to-month;105.3;1;5.979588903262901;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;No;105.3;3060.1580000000004
4589-IUAJB;Male;0;Yes;No;No;Bank transfer (automatic);Two year;24.25;0;70.04661286679398;No internet service;No;Yes;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;25.818571428571428;189.35014285714283
4592-IWTJI;Female;0;Yes;Yes;No;Credit card (automatic);Month-to-month;29.7;1;2.9569395675475882;No;DSL;No phone service;No;Yes;No;No;No;No;33.05;1537.6399999999999
4597-ELFTS;Male;0;No;No;No;Electronic check;One year;24.9;1;55.984722478901006;No internet service;No;Yes;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;26.180000000000007;2694.2524545454544
4597-NUCQV;Male;1;No;No;Yes;Electronic check;Month-to-month;101.25;1;24.016920265303188;No;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;No;104.76666666666665;5027.9075
4598-XLKNJ;Female;1;Yes;No;Yes;Electronic check;Month-to-month;98.5;1;25.002566787819053;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;No;102.66799999999999;4126.8558
4598-ZADCK;Female;0;No;No;Yes;Electronic check;One year;53.6;0;53.02778291135341;Yes;DSL;No phone service;Yes;Yes;No;No;Yes;Yes;55.62264150943393;5384.878924528301
4607-CHPCA;Male;0;Yes;Yes;Yes;Electronic check;One year;90.4;1;25.002566787819053;No;Fiber optic;No;No;No;Yes;Yes;Yes;No;94.55600000000003;3253.3566000000005
4608-LCIMN;Male;0;Yes;Yes;No;Bank transfer (automatic);Month-to-month;44.65;0;8.049446600546213;No;DSL;No;No;No;Yes;No;No;No;44.93749999999999;2914.7512500000003
4609-KNNWG;Female;0;Yes;Yes;No;Mailed check;Two year;19.9;0;27.00671471693464;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.76296296296296;3205.563259259259
4611-ANLQC;Female;0;Yes;No;No;Electronic check;One year;50.05;0;59.99301833713218;Yes;DSL;No phone service;Yes;Yes;No;Yes;No;No;51.46355932203393;2104.584355932203
4612-SSVHJ;Female;1;No;No;Yes;Electronic check;Month-to-month;81.45;0;20.041479291155877;No;Fiber optic;No;No;No;Yes;Yes;No;No;84.91500000000002;312.196
4612-THJBS;Female;1;No;No;Yes;Bank transfer (automatic);One year;104.75;1;56.017577362984866;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;No;111.61785714285712;5228.598464285716
4615-PIVVU;Female;0;No;No;No;Credit card (automatic);Two year;66.5;0;42.021396743259615;Yes;DSL;No;No;No;Yes;Yes;No;Yes;69.18571428571428;544.805523809524
4616-EWBNJ;Female;0;No;No;No;Bank transfer (automatic);One year;20.1;0;16.000328548840837;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.437500000000004;5781.511
4616-ULAOA;Female;0;Yes;Yes;Yes;Credit card (automatic);Two year;110.8;0;65.01981560196307;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Yes;115.28000000000006;1751.375153846154
4619-EVPHY;Female;1;Yes;No;Yes;Bank transfer (automatic);One year;91.0;0;20.041479291155877;No;Fiber optic;No;No;No;Yes;Yes;Yes;No;94.175;573.577
4622-YNKIJ;Male;0;No;No;Yes;Electronic check;Two year;88.95;0;33.0191585042814;No;Fiber optic;No;No;Yes;Yes;No;Yes;Yes;92.11969696969696;124.66548484848485
4623-ZKHLY;Male;0;Yes;No;Yes;Bank transfer (automatic);Month-to-month;20.45;0;22.045627220271463;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.96363636363636;1518.0485454545458
4625-EWPTF;Male;0;No;No;Yes;Electronic check;Month-to-month;30.45;1;8.01659171646235;No;DSL;No phone service;No;Yes;No;No;No;No;31.39999999999999;413.063
4625-LAMOB;Male;0;No;No;No;Credit card (automatic);Two year;20.4;0;44.025544672375204;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;21.47499999999999;192.9914090909091
4625-XMOYM;Female;0;Yes;Yes;Yes;Bank transfer (automatic);Two year;26.25;0;71.98505102774185;No internet service;No;Yes;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;27.240140845070414;2585.461267605634
4626-GYCZP;Male;0;No;No;Yes;Electronic check;Month-to-month;93.85;1;7.030945193946487;No;Fiber optic;Yes;No;No;Yes;Yes;Yes;No;95.72142857142856;4459.476571428571
4626-OZDTJ;Female;0;Yes;No;Yes;Credit card (automatic);One year;78.65;0;51.02363498223783;No;DSL;Yes;Yes;No;Yes;Yes;Yes;Yes;80.52647058823536;3806.5642352941168
4627-MIHJH;Female;1;No;No;No;Credit card (automatic);Two year;110.25;0;69.02811146019425;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Yes;114.60217391304347;682.3172173913043
4628-CTTLA;Male;0;No;No;Yes;Electronic check;Month-to-month;39.3;1;57.00322388550073;No;DSL;No phone service;Yes;No;No;No;Yes;No;40.98421052631578;4320.660649122808
4628-WQCQQ;Male;0;No;Yes;Yes;Electronic check;One year;85.15;1;35.02330643339699;Yes;Fiber optic;No;No;No;Yes;No;Yes;No;86.50142857142862;6490.405857142856
4629-NRXKX;Female;0;Yes;Yes;No;Electronic check;Month-to-month;70.4;1;2.0041479291155877;No;Fiber optic;No;No;No;Yes;No;No;No;70.4;1021.7220000000002
4631-OACRM;Male;1;No;No;Yes;Electronic check;Month-to-month;79.4;1;15.047536910408837;No;Fiber optic;No;No;No;Yes;Yes;No;No;82.77333333333334;2736.0646666666667
4632-PAOYU;Male;0;Yes;Yes;No;Mailed check;One year;19.95;0;22.045627220271463;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.46363636363636;1121.867727272727
4632-XJMEX;Male;0;No;Yes;No;Credit card (automatic);One year;62.85;0;53.02778291135341;No;DSL;No;Yes;Yes;Yes;No;No;Yes;66.78962264150941;4651.134660377359
4633-MKHYU;Female;0;No;No;Yes;Mailed check;Month-to-month;88.4;0;9.035093123062076;No;Fiber optic;No;No;No;Yes;Yes;Yes;No;94.03333333333333;332.88300000000004
4634-JLRJT;Female;0;No;No;Yes;Mailed check;Month-to-month;20.35;0;1.0185014065997249;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.35;1760.1639999999998
4635-EJYPD;Male;0;Yes;Yes;No;Mailed check;Two year;18.95;0;32.03351198176554;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;19.890625000000004;111.2409375
4636-JGAAI;Male;0;Yes;No;No;Mailed check;Month-to-month;88.85;0;34.037659910881125;No;Fiber optic;Yes;Yes;No;Yes;Yes;No;No;92.9382352941176;1667.0342352941177
4636-OLWOE;Male;0;No;Yes;Yes;Electronic check;One year;61.0;0;54.04628431795314;Yes;DSL;No;Yes;No;Yes;No;No;Yes;63.32407407407407;1696.6588888888891
4636-QRJKY;Female;0;Yes;Yes;Yes;Electronic check;Month-to-month;80.5;1;6.012443787346763;No;Fiber optic;Yes;No;No;Yes;No;No;Yes;84.39999999999999;12667.771
4636-TVXVG;Male;0;Yes;Yes;No;Bank transfer (automatic);One year;19.95;0;61.99716626624777;No internet service;No;No;No internet service;No internet service;Yes;No internet service;No internet service;No internet service;20.850000000000016;157.26442622950822
4640-UHDOS;Female;0;Yes;Yes;No;Electronic check;Month-to-month;55.95;1;13.04338898129325;No;DSL;No;No;No;Yes;Yes;No;No;58.47307692307694;2119.0311538461538
