customerID;gender;SeniorCitizen;Partner;Dependents;PaperlessBilling;PaymentMethod;contractID;Contract;MonthlyCharges;StartDate;EndDate;churn
5996-DAOQL;Male;0;No;No;Yes;Mailed check;7G38fs6SB7;Month-to-month;20.45;2019-12-01;;0
5996-EBTKM;Female;0;Yes;Yes;Yes;Bank transfer (automatic);DV7zTQBG5H;Two year;69.9;2014-06-01;;0
5996-NRVXR;Male;1;Yes;No;Yes;Credit card (automatic);Aj24hqbPwK;One year;98.15;2016-09-01;;0
5997-OPVFA;Male;0;Yes;No;Yes;Bank transfer (automatic);3f7uTDAkyp;Two year;89.05;2014-01-01;;0
5998-DZLYR;Female;0;Yes;No;Yes;Bank transfer (automatic);JHGxrXPUrr;Two year;94.35;2014-12-01;;0
5998-VVEJY;Male;0;No;No;Yes;Electronic check;HSrhT2rkDw;Month-to-month;80.5;2017-12-01;2020-02-01;1
5999-LCXAO;Female;0;No;No;No;Mailed check;4XfgM8mS5X;Month-to-month;29.9;2019-12-01;;0
6000-APYLU;Male;0;No;No;Yes;Electronic check;DxwKAE6eMw;Month-to-month;80.8;2019-09-01;2020-06-01;1
6000-UKLWI;Male;0;No;No;No;Mailed check;EYbgNASxDv;Two year;20.15;2016-08-01;;0
6005-OBZPH;Female;1;No;No;Yes;Electronic check;TJpzrnHj9j;Month-to-month;89.15;2017-12-01;2020-02-01;1
6007-TCTST;Female;0;Yes;Yes;Yes;Bank transfer (automatic);9HPH2LZHBf;Two year;115.8;2014-01-01;;0
6008-NAIXK;Male;1;No;No;Yes;Electronic check;KKNfv9EKFF;One year;55.45;2015-07-01;;0
6010-DDPPW;Male;0;Yes;No;No;Bank transfer (automatic);4tkoi8HoHi;Two year;25.15;2014-03-01;;0
6013-BHCAW;Male;0;Yes;Yes;Yes;Bank transfer (automatic);JG4RuAhisD;Two year;81.0;2014-12-01;;0
6015-VVHHE;Female;1;No;No;Yes;Credit card (automatic);KRfrgnxh6X;Month-to-month;83.15;2019-10-01;2020-03-01;1
6016-LVTJQ;Female;0;Yes;Yes;No;Mailed check;B7ynKqWPsJ;Month-to-month;20.65;2017-03-01;;0
6016-NXBNJ;Male;0;No;No;Yes;Mailed check;JwkdpfFrWg;One year;19.15;2017-02-01;;0
6017-PPLPX;Male;0;Yes;Yes;Yes;Electronic check;4wntJ9gqLg;Month-to-month;70.45;2018-11-01;2020-07-01;1
6022-KOUQO;Female;0;Yes;Yes;No;Bank transfer (automatic);HxJf6SWsKB;Month-to-month;29.05;2019-11-01;;0
6022-UGGSO;Female;1;No;No;Yes;Electronic check;DeaiEJL3dH;Month-to-month;74.4;2017-09-01;2020-05-01;1
6023-GSSXW;Female;0;Yes;No;Yes;Credit card (automatic);HnLX7Wqwyb;Two year;61.45;2014-04-01;;0
6023-YEBUP;Male;0;No;No;Yes;Electronic check;6SR7JrxMX8;Month-to-month;100.95;2020-07-01;2020-10-01;1
6024-RUGGH;Male;0;Yes;Yes;Yes;Bank transfer (automatic);K5JuMxhBLc;Two year;25.2;2014-01-01;;0
6029-CSMJE;Male;0;No;No;Yes;Mailed check;HGpjnvM6Fu;Month-to-month;25.65;2018-08-01;;0
6029-WTIPC;Male;1;No;No;Yes;Electronic check;KK8FSrDbQB;Month-to-month;101.1;2017-04-01;2020-05-01;1
6030-REHUX;Female;1;Yes;No;Yes;Electronic check;A6KReWrtEQ;Month-to-month;110.85;2017-09-01;;0
6032-IGALN;Female;0;No;No;Yes;Mailed check;E77RLpC6gD;Month-to-month;25.1;2020-06-01;2020-07-01;1
6032-KRXXO;Male;0;No;No;Yes;Electronic check;HP4uPbSad6;Month-to-month;90.25;2018-03-01;2020-09-01;1
6034-YMTOB;Female;0;No;No;Yes;Mailed check;BH28roUx9Z;Month-to-month;75.65;2019-08-01;;0
6034-ZRYCV;Female;0;Yes;No;Yes;Electronic check;4EoE3wEkAs;Two year;54.2;2014-12-01;2020-12-01;1
6035-BXTTY;Female;1;No;No;No;Bank transfer (automatic);37PeB7Ftcc;Month-to-month;54.65;2017-05-01;;0
6035-RIIOM;Female;0;No;No;Yes;Bank transfer (automatic);DPa7U7J5EA;Two year;97.2;2015-07-01;;0
6036-TTFYU;Female;0;Yes;No;No;Mailed check;KJQihSdAb4;Month-to-month;19.6;2018-09-01;;0
6038-GCYEC;Female;0;No;No;Yes;Credit card (automatic);JsdSQhQk7c;Month-to-month;54.15;2018-04-01;2020-04-01;1
6040-CGACY;Female;0;No;No;No;Mailed check;A3bbeYACWh;Month-to-month;19.6;2018-10-01;;0
6047-SUHPR;Male;0;Yes;Yes;No;Electronic check;Jztxm3KFjX;One year;59.8;2016-10-01;;0
6047-YHPVI;Male;0;No;No;Yes;Electronic check;HZmd7bdAzY;Month-to-month;69.7;2020-05-01;2020-10-01;1
6048-NJXHX;Male;0;Yes;No;Yes;Electronic check;8bBZuZiTZY;Two year;19.75;2016-08-01;;0
6048-QBXKL;Female;1;No;No;Yes;Credit card (automatic);49Y6b7QigR;Month-to-month;56.55;2019-11-01;;0
6048-UWKAL;Female;1;Yes;No;No;Credit card (automatic);HPjKH8vV46;Two year;105.4;2014-04-01;;0
6050-FFXES;Female;0;Yes;No;No;Bank transfer (automatic);4Nmvij6e4T;Two year;105.35;2014-04-01;;0
6050-IJRHS;Female;0;Yes;Yes;Yes;Electronic check;6mwQjbfVZ9;One year;106.5;2014-03-01;;0
6051-PTVNS;Female;0;Yes;Yes;No;Credit card (automatic);Bh8eHsAna6;One year;19.15;2015-06-01;;0
6060-DRTNL;Female;1;No;No;Yes;Mailed check;D3qFetAp9B;Month-to-month;84.85;2020-04-01;2020-09-01;1
6060-QBMGV;Male;0;Yes;No;No;Credit card (automatic);DTwxXdDRRM;Two year;19.85;2014-03-01;;0
6061-GWWAV;Male;0;No;Yes;No;Mailed check;58iUvZmjfV;One year;70.2;2016-08-01;;0
6061-PQHMK;Female;0;No;No;No;Credit card (automatic);7rwbGBhYDn;One year;19.9;2017-12-01;;0
6064-PUPMC;Male;0;Yes;Yes;No;Credit card (automatic);56e3X3YRv5;One year;57.2;2018-02-01;;0
6064-ZATLR;Female;0;No;No;No;Bank transfer (automatic);Khzo9MESNt;Two year;52.85;2017-10-01;;0
6067-NGCEU;Female;0;No;No;Yes;Credit card (automatic);3o3MCps7iP;Month-to-month;111.05;2014-08-01;;0
6072-NUQCB;Male;0;Yes;Yes;No;Bank transfer (automatic);Ftn2PrUKVq;One year;20.25;2018-03-01;;0
6075-QMNRR;Female;0;No;No;Yes;Bank transfer (automatic);HB8smTCuFj;Month-to-month;49.75;2015-09-01;;0
6075-SLNIL;Male;0;No;No;Yes;Credit card (automatic);HgCNBXVNSf;Month-to-month;95.1;2016-11-01;;0
6077-BDPXA;Female;0;No;No;Yes;Electronic check;CQbCQVS5NP;Month-to-month;70.15;2019-10-01;;0
6078-VESFR;Male;1;Yes;No;No;Bank transfer (automatic);AccdVWfjBC;Month-to-month;70.45;2018-12-01;;0
6080-LNESI;Male;0;No;No;No;Mailed check;EtqqFkJSH6;Two year;24.75;2015-10-01;;0
6080-TCMYC;Male;0;Yes;Yes;Yes;Electronic check;Dr9FmFtTiC;Month-to-month;81.2;2016-09-01;;0
6082-GLJIX;Male;0;No;No;No;Mailed check;AjQ2nJrfQi;Month-to-month;19.25;2018-07-01;;0
6082-OQFBA;Male;0;Yes;Yes;No;Mailed check;ET8BHEf8cG;One year;19.65;2018-02-01;;0
6086-ESGRL;Female;0;No;No;No;Credit card (automatic);Ewf5Msky3c;Month-to-month;80.15;2020-01-01;2020-02-01;1
6087-MVHJH;Female;0;No;No;Yes;Electronic check;8qujJMPszo;Month-to-month;88.45;2019-02-01;2020-06-01;1
6087-YPWHO;Male;0;Yes;No;No;Mailed check;76fCRhRfJu;Two year;68.15;2014-01-01;;0
6088-BXMRG;Female;0;Yes;Yes;Yes;Electronic check;KLGRw5tWJY;Month-to-month;98.85;2017-05-01;;0
6092-QZVPP;Male;0;No;No;Yes;Credit card (automatic);GhY5fcpLv6;Month-to-month;79.2;2017-01-01;;0
6094-ZIVKX;Female;0;No;No;Yes;Credit card (automatic);8Ptn2bAKpg;One year;54.45;2014-05-01;;0
6096-EGVTU;Female;0;Yes;Yes;No;Mailed check;4ZXpimaWoz;One year;24.9;2014-09-01;;0
6097-EQISJ;Female;0;Yes;Yes;Yes;Credit card (automatic);6C3GaJPbat;One year;102.45;2014-10-01;2020-04-01;1
6100-FJZDG;Male;0;Yes;Yes;Yes;Bank transfer (automatic);Habc8M8qBp;One year;20.05;2017-11-01;;0
6100-QQHEB;Male;0;Yes;Yes;Yes;Electronic check;JYdP4eTKRt;Month-to-month;92.55;2019-01-01;2020-06-01;1
6101-IMRMM;Male;0;No;Yes;No;Mailed check;85V6VWbKkU;Month-to-month;94.5;2020-03-01;2020-09-01;1
6103-BOCOU;Female;0;No;No;Yes;Electronic check;BgVya7GisS;Month-to-month;80.7;2017-11-01;;0
6103-LIANB;Male;0;Yes;Yes;Yes;Credit card (automatic);CfKfqJtEEG;Two year;99.5;2015-02-01;;0
6103-QCKFX;Female;0;Yes;Yes;No;Bank transfer (automatic);4xKTfXHXsX;Month-to-month;56.25;2016-05-01;;0
6108-OQZDQ;Female;0;Yes;Yes;Yes;Electronic check;4uao454fGN;Month-to-month;97.95;2020-03-01;2020-07-01;1
6110-OHIHY;Male;0;No;No;No;Electronic check;GmWdwbqYkT;Month-to-month;79.25;2020-04-01;2020-07-01;1
6112-KTHFQ;Female;0;No;No;Yes;Mailed check;Br4gPnPkCV;Month-to-month;19.3;2018-12-01;;0
6114-TCFID;Female;0;No;No;No;Credit card (automatic);GkQJLR2GW5;One year;39.5;2017-08-01;;0
6115-ZTBFQ;Female;0;Yes;No;No;Bank transfer (automatic);3WYgXabMQE;Two year;65.5;2014-01-01;;0
6116-RFVHN;Female;0;Yes;No;Yes;Electronic check;HNsJvwH3gk;Month-to-month;100.45;2017-03-01;;0
6119-SPUDB;Male;0;No;No;No;Mailed check;7tm3KrvVwM;Two year;38.25;2016-03-01;;0
6120-RJKLU;Female;1;Yes;No;Yes;Credit card (automatic);BXC4SSTypT;Two year;79.95;2014-11-01;;0
6121-TNHBO;Female;1;No;No;No;Bank transfer (automatic);GVFrvkgSxq;One year;83.0;2014-10-01;;0
6121-VZNQB;Female;0;No;No;Yes;Mailed check;9FNXgUngAx;Month-to-month;19.1;2020-11-01;2020-12-01;1
6122-EFVKN;Male;0;No;Yes;No;Mailed check;EFTVWhRCNN;Two year;35.75;2018-01-01;;0
6122-LJADA;Male;0;Yes;Yes;Yes;Credit card (automatic);968YnUfthf;Two year;90.15;2014-03-01;;0
6124-ACRHJ;Female;0;No;No;No;Mailed check;8Ugnsfg6vb;Month-to-month;19.75;2019-12-01;;0
6127-ISGTU;Female;0;Yes;No;Yes;Electronic check;53tBzdrcnj;Month-to-month;84.95;2019-03-01;2020-07-01;1
6127-IYJOZ;Male;1;No;No;Yes;Mailed check;8gh9ra5gDc;Month-to-month;45.85;2019-12-01;;0
6128-AQBMT;Male;1;Yes;No;Yes;Electronic check;HzYNJzWnBy;Month-to-month;53.95;2016-08-01;;0
6128-CZOMY;Female;0;No;No;Yes;Electronic check;3KLaaWLZj2;Month-to-month;45.65;2020-09-01;2020-10-01;1
6128-DAFVY;Female;0;No;No;Yes;Credit card (automatic);U5tjn5tsnp;Month-to-month;44.85;2015-05-01;;0
6131-FOYAS;Male;0;No;No;Yes;Electronic check;F8MfYsdKhZ;Month-to-month;59.6;2017-02-01;;0
6131-IUNXN;Female;0;Yes;Yes;No;Mailed check;DBJgWnHjst;Month-to-month;20.2;2018-06-01;;0
6131-JLWZM;Female;0;No;No;Yes;Mailed check;EHT6uAnaA6;Month-to-month;20.3;2018-12-01;;0
6133-OZILE;Female;0;No;No;Yes;Electronic check;6wZWptygSk;Month-to-month;35.2;2018-07-01;;0
6134-KWTBV;Male;0;No;No;No;Bank transfer (automatic);4QjF3vny4p;Two year;23.4;2014-11-01;;0
6135-OZQVA;Female;0;No;No;Yes;Electronic check;AT66zYT8zn;Month-to-month;53.65;2019-06-01;;0
6137-MFAJN;Female;0;No;No;Yes;Electronic check;6XzgnixHTp;Month-to-month;44.8;2016-01-01;;0
6137-NICCO;Female;0;Yes;Yes;Yes;Mailed check;3SSJUDX7Cp;Month-to-month;94.05;2019-07-01;;0
6139-ZZRBQ;Male;1;No;No;Yes;Bank transfer (automatic);L2Nc8KxqE4;Two year;20.05;2014-09-01;;0
6140-QNRQQ;Male;0;No;No;Yes;Mailed check;AemRXQ7C3p;Month-to-month;71.55;2020-01-01;2020-02-01;1
6141-OOXUQ;Male;0;No;No;No;Mailed check;K7bKuQ87xA;Month-to-month;19.65;2020-03-01;2020-04-01;1
6142-VSJQO;Female;0;Yes;Yes;Yes;Bank transfer (automatic);7xCyU9YZcv;Month-to-month;44.35;2020-07-01;2020-08-01;1
6143-JQKEA;Male;0;No;No;Yes;Credit card (automatic);6ipkx872GT;Month-to-month;45.8;2019-03-01;;0
6145-NNPNO;Female;0;No;No;No;Bank transfer (automatic);57ukvFYjeL;Month-to-month;44.15;2019-12-01;;0
6147-CBCRA;Female;0;Yes;No;No;Mailed check;AGfnW66grs;Month-to-month;20.05;2017-04-01;;0
6152-ONASV;Female;0;Yes;No;No;Bank transfer (automatic);JSDF4HvkVw;One year;58.25;2014-05-01;;0
6156-UZDLF;Female;0;No;No;Yes;Credit card (automatic);fJfcmv5diV;One year;87.15;2017-11-01;;0
6158-DWPZT;Male;0;Yes;No;No;Bank transfer (automatic);4C4q82pwNP;One year;24.1;2020-01-01;2020-10-01;1
6158-HDPXZ;Male;0;No;No;No;Mailed check;GKPn6HEESJ;Month-to-month;25.35;2019-12-01;;0
6161-ERDGD;Male;0;Yes;Yes;No;Electronic check;9JSajceEWn;One year;85.45;2014-02-01;;0
6161-UUUTA;Male;1;No;No;Yes;Electronic check;8irgoBrgFU;Month-to-month;79.9;2019-11-01;2020-02-01;1
6164-HAQTX;Male;0;No;No;No;Bank transfer (automatic);JKLKnRBQh9;Two year;53.95;2014-02-01;;0
6164-HXUGH;Female;0;Yes;Yes;No;Mailed check;8y6wLziNRB;Month-to-month;19.85;2019-07-01;;0
6166-ILMNY;Female;0;No;No;No;Bank transfer (automatic);FQbwubwvPC;Month-to-month;69.75;2020-07-01;2020-09-01;1
6166-YIPFO;Male;0;Yes;No;Yes;Electronic check;9FCV7bRmwg;Two year;64.7;2014-01-01;;0
6168-WFVVF;Female;1;No;No;Yes;Electronic check;6q7BLbqMDb;Month-to-month;70.3;2020-08-01;2020-11-01;1
6168-YBYNP;Male;0;No;No;Yes;Electronic check;BMNuzeW3JC;Month-to-month;111.35;2015-02-01;;0
6169-PGNCD;Female;0;No;No;Yes;Credit card (automatic);4R3p7s4BrH;Two year;74.3;2015-04-01;;0
6169-PPETC;Male;0;Yes;Yes;No;Bank transfer (automatic);D2UCz9jrUC;Two year;20.5;2017-02-01;;0
6171-ZTVYB;Male;0;Yes;No;No;Bank transfer (automatic);BkySFhmLKK;Month-to-month;66.25;2016-06-01;;0
6172-FECYY;Male;0;Yes;Yes;No;Electronic check;D6CpjHAjCX;Month-to-month;84.5;2015-12-01;2020-01-01;1
6173-GOLSU;Male;1;Yes;No;Yes;Credit card (automatic);9LyFD8Btak;Month-to-month;94.65;2014-06-01;;0
6173-ITPWD;Male;0;Yes;No;Yes;Bank transfer (automatic);7VLTnUncKm;Month-to-month;83.35;2016-02-01;2020-01-01;1
6174-NRBTZ;Male;0;No;No;Yes;Bank transfer (automatic);Bi7RoieUqZ;One year;30.75;2016-03-01;;0
6175-IRFIT;Male;0;No;No;No;Mailed check;8yn8pqHWGN;Month-to-month;78.75;2019-08-01;;0
6176-YJWAS;Male;0;Yes;No;Yes;Credit card (automatic);6fjghnAxrb;Two year;97.95;2014-01-01;;0
6177-PEVRA;Female;0;No;No;No;Credit card (automatic);A3db9eqn2Z;Two year;55.5;2016-01-01;;0
6178-KFNHS;Female;0;No;Yes;Yes;Electronic check;PfrK6QMpP8;Month-to-month;78.3;2019-02-01;2020-02-01;1
6179-GJPSO;Female;1;No;No;Yes;Credit card (automatic);CY9FYwz7D7;Month-to-month;108.15;2016-11-01;2020-06-01;1
6180-YBIQI;Male;0;No;No;No;Mailed check;K7mkTXPJic;Month-to-month;24.3;2019-08-01;;0
6181-AXXYF;Male;0;Yes;Yes;No;Credit card (automatic);F4qqTpnFDy;Two year;24.75;2014-01-01;;0
6184-DYUOB;Female;0;Yes;No;Yes;Mailed check;FrcsrYLcsf;Month-to-month;19.6;2019-10-01;;0
6185-TASNN;Male;1;No;No;No;Electronic check;F9gbexs5p3;Month-to-month;46.3;2019-12-01;;0
6188-UXBBR;Female;0;Yes;No;Yes;Credit card (automatic);E7JKs7KztG;One year;20.25;2016-11-01;;0
6194-HBGQN;Male;0;No;No;Yes;Credit card (automatic);F43ZJTD8p2;One year;81.15;2015-10-01;;0
6195-MELTI;Male;0;No;No;Yes;Mailed check;BhYgsiJXdd;One year;54.65;2015-04-01;;0
6196-HBOBZ;Male;0;Yes;No;Yes;Electronic check;8sbphPcvVa;Two year;99.35;2014-08-01;;0
6198-PNNSZ;Female;0;Yes;No;No;Bank transfer (automatic);5YV5dfvRLx;One year;109.8;2015-05-01;;0
6198-RTPMF;Female;0;Yes;No;No;Electronic check;CpXURGLuEz;Month-to-month;92.6;2018-08-01;;0
6198-ZFIOJ;Female;0;No;No;No;Electronic check;8gnuwfKWSv;Month-to-month;75.6;2019-08-01;;0
6199-IPCAO;Female;0;Yes;Yes;No;Mailed check;4jhnb6q4HK;Two year;26.1;2017-08-01;;0
6199-IWKGC;Female;1;Yes;No;No;Electronic check;HMXTyy24Sf;One year;100.25;2016-03-01;;0
6202-DYYFX;Female;0;No;No;Yes;Credit card (automatic);8PiY4kfJBK;One year;76.0;2018-03-01;;0
6202-JVYEU;Male;0;No;No;Yes;Electronic check;Hp8yVwV8pf;One year;19.9;2019-04-01;;0
6203-HBZPA;Male;0;No;No;No;Credit card (automatic);7mSqr2QQmz;Two year;63.9;2015-09-01;;0
6204-IEUXJ;Female;0;No;No;No;Credit card (automatic);z7edw7CneE;Month-to-month;80.1;2020-02-01;2020-05-01;1
6207-WIOLX;Female;0;Yes;Yes;Yes;Credit card (automatic);Fh5HrpeQmo;Month-to-month;58.6;2018-08-01;2020-09-01;1
6210-KBBPI;Male;1;No;No;Yes;Credit card (automatic);HqTnUyrLh9;Month-to-month;99.45;2019-12-01;2020-09-01;1
6211-WHMYA;Female;1;No;No;Yes;Electronic check;C7NkXpJKZy;Month-to-month;43.85;2014-09-01;;0
6211-WWLTF;Male;0;Yes;No;No;Credit card (automatic);ENtGG8UbMh;Two year;99.7;2014-10-01;;0
6212-ATMLK;Female;0;No;No;Yes;Electronic check;4oxBoWvmDd;Month-to-month;95.7;2015-11-01;;0
6214-EDAKZ;Female;0;Yes;Yes;No;Electronic check;9NERfGHMJd;Month-to-month;55.15;2018-03-01;2020-01-01;1
6215-NQCPY;Male;0;No;No;Yes;Electronic check;5TvwAfxaXA;Month-to-month;99.7;2018-10-01;;0
6217-KDYWC;Male;0;No;Yes;Yes;Mailed check;DbrcCcYofx;Two year;19.6;2015-04-01;;0
6217-TOWGS;Female;0;Yes;No;Yes;Bank transfer (automatic);5henoFyMoS;Month-to-month;75.4;2018-08-01;;0
6218-KNUBD;Male;0;No;No;No;Electronic check;7YH8toxLci;Month-to-month;59.45;2019-07-01;;0
6221-AVQYL;Male;0;No;No;Yes;Credit card (automatic);CEmmTU8Cai;Month-to-month;73.25;2020-06-01;2020-08-01;1
6223-DHJGV;Female;0;No;No;Yes;Mailed check;J9CUudgv6F;One year;20.65;2016-07-01;;0
6227-FBDXH;Male;0;Yes;No;No;Bank transfer (automatic);3aRQDtjaN7;One year;99.5;2014-04-01;;0
6227-HWPWX;Female;0;No;Yes;No;Bank transfer (automatic);DAtTRd2ww5;Month-to-month;69.0;2019-01-01;2020-04-01;1
6229-LSCKB;Male;1;No;No;Yes;Electronic check;HM8BVnVq4K;Month-to-month;79.7;2019-07-01;;0
6229-UOLQL;Male;0;Yes;Yes;Yes;Mailed check;4aP2e3tLev;One year;52.0;2015-05-01;;0
6230-BSUXY;Female;1;No;No;Yes;Electronic check;DR9ePjqtND;Month-to-month;85.0;2020-01-01;2020-02-01;1
6231-WFGFH;Male;0;Yes;Yes;Yes;Mailed check;FDPgjgsTdk;Month-to-month;20.5;2019-09-01;;0
6233-HXJMX;Female;0;No;No;Yes;Credit card (automatic);68oJAA57Ab;Month-to-month;89.3;2016-04-01;;0
6234-PFPXL;Male;0;Yes;No;No;Credit card (automatic);KfVipEP7ja;Month-to-month;95.9;2018-03-01;;0
6234-RAAPL;Female;0;Yes;Yes;No;Bank transfer (automatic);FWmnPK4ePP;Two year;99.9;2014-01-01;;0
6235-VDHOM;Female;1;No;No;No;Electronic check;E98oTuRT2V;Month-to-month;28.45;2020-05-01;2020-10-01;1
6240-EURKS;Female;0;No;Yes;Yes;Electronic check;FeM9FHGeZE;Month-to-month;35.0;2018-07-01;2020-01-01;1
6242-FEGFD;Male;0;Yes;No;No;Mailed check;DES8FGvhbu;Two year;96.6;2014-07-01;;0
6242-MBHPK;Female;1;Yes;No;Yes;Electronic check;LbohnDUbSt;Month-to-month;95.1;2018-02-01;;0
6242-SGYTS;Male;0;Yes;Yes;Yes;Credit card (automatic);96Dz4HdQcn;One year;94.95;2014-11-01;;0
6243-OZGFH;Female;0;No;No;Yes;Electronic check;3ZmBUuPsKB;Month-to-month;44.95;2018-02-01;;0
6244-BESBM;Male;0;Yes;Yes;Yes;Credit card (automatic);AFrwaVbJoN;Two year;95.2;2014-04-01;;0
6248-BSHKG;Male;0;Yes;Yes;No;Mailed check;67rfGEKoDK;One year;20.4;2014-12-01;;0
6248-TKCQV;Female;0;Yes;Yes;Yes;Bank transfer (automatic);CAtkmEmMzs;Two year;80.6;2014-03-01;;0
6250-CGGUN;Male;0;No;No;No;Electronic check;96u9BauQxB;One year;84.4;2015-07-01;;0
6252-DFGTK;Female;0;Yes;No;No;Credit card (automatic);HEEby7PXeR;One year;68.1;2016-12-01;;0
6253-GNHWH;Female;0;Yes;Yes;No;Mailed check;6WPznFfR6F;Two year;71.1;2014-02-01;;0
6253-WRFHY;Male;0;Yes;Yes;Yes;Electronic check;8zDBXHEjaN;One year;64.75;2018-12-01;;0
6257-DTAYD;Male;0;Yes;No;Yes;Credit card (automatic);CafQVRaubv;Two year;104.15;2014-02-01;;0
6257-RJOHI;Male;0;No;No;Yes;Mailed check;KLfCYfqCeM;Month-to-month;50.8;2019-09-01;;0
6258-NGCNG;Male;0;No;No;No;Mailed check;GpbFbhDLsm;Month-to-month;23.5;2019-06-01;;0
6258-PVZWJ;Male;0;Yes;No;Yes;Credit card (automatic);AT8RfQK6ne;Two year;90.8;2014-05-01;;0
6259-WJQLC;Male;1;No;No;Yes;Credit card (automatic);CRPc3nUhov;Month-to-month;81.1;2017-05-01;;0
6260-ONULR;Male;0;No;No;Yes;Mailed check;Cb8ReKmVoD;Month-to-month;62.8;2019-12-01;;0
6260-XLACS;Male;0;No;No;No;Mailed check;YmGJiKiAye;One year;19.7;2019-09-01;;0
6261-LHRTG;Female;0;No;No;Yes;Credit card (automatic);3M5wxgy4pN;Month-to-month;54.75;2017-11-01;;0
6261-RCVNS;Female;0;No;No;No;Credit card (automatic);FbycjwekAi;One year;73.9;2017-06-01;2020-12-01;1
6265-FRMTQ;Male;0;No;No;No;Bank transfer (automatic);7QVx2HyyLC;Two year;20.4;2017-06-01;;0
6265-SXWBU;Male;0;Yes;Yes;No;Credit card (automatic);wxAKpZvH37;One year;95.75;2014-04-01;;0
6266-QHOJZ;Female;0;No;No;Yes;Electronic check;BmuS7Wp2gb;One year;89.85;2014-08-01;;0
6267-DCFFZ;Female;1;Yes;No;Yes;Electronic check;HjHmTdS9Rt;Month-to-month;90.05;2017-07-01;;0
6270-OMFIW;Male;0;Yes;No;Yes;Electronic check;3rKURCgEbH;One year;94.4;2015-01-01;2020-01-01;1
6275-YDUVO;Female;0;No;No;Yes;Mailed check;B2BddUDzsz;Month-to-month;86.2;2020-05-01;2020-07-01;1
6278-FEPBZ;Female;0;No;No;No;Mailed check;9tgtc7Tbci;Month-to-month;20.25;2019-04-01;;0
6281-FKEWS;Female;0;No;No;Yes;Electronic check;5HHi9Ws58B;One year;49.05;2016-05-01;;0
6283-GITPX;Male;0;No;Yes;Yes;Credit card (automatic);7oex6NdnfE;Two year;76.9;2014-02-01;;0
6284-AHOOQ;Male;1;No;No;Yes;Bank transfer (automatic);AhEdjSgDQU;Month-to-month;90.5;2018-08-01;2020-06-01;1
6284-KMNUF;Female;0;Yes;No;Yes;Electronic check;67HyQwZYyB;One year;98.0;2015-05-01;;0
6285-FTQBF;Male;0;Yes;Yes;No;Credit card (automatic);7xULDcn5Aj;Two year;25.55;2014-01-01;;0
6286-SUUWT;Male;0;No;No;No;Mailed check;46kVdWBRXE;Month-to-month;19.95;2019-12-01;;0
6286-ZHAOK;Female;0;Yes;Yes;Yes;Bank transfer (automatic);9gmQMhqZ9z;Month-to-month;25.55;2018-05-01;;0
6288-CHQJB;Female;0;Yes;Yes;No;Bank transfer (automatic);GEfpqQVMF3;Two year;69.95;2015-07-01;;0
6288-LBEAR;Female;0;No;No;Yes;Mailed check;KZVeRYz3Cr;Month-to-month;79.1;2018-02-01;;0
6289-CPNLD;Male;0;Yes;Yes;Yes;Mailed check;DCzvNrmZdX;One year;73.9;2017-11-01;2020-08-01;1
6292-TOSSS;Male;0;No;No;No;Bank transfer (automatic);4Y2emcbHdp;Two year;24.9;2015-11-01;;0
6295-OSINB;Male;0;Yes;No;Yes;Electronic check;JFZ4tjWB8q;Two year;109.65;2014-01-01;;0
6296-DDOOR;Female;0;No;No;No;Electronic check;9QQVwDCqdR;One year;58.2;2018-06-01;;0
6297-NOOPG;Female;0;Yes;No;Yes;Electronic check;JgtaZoP9kp;Two year;110.5;2014-03-01;;0
6298-QDFNH;Male;0;No;No;Yes;Electronic check;9mAnKwtU6Z;Month-to-month;79.35;2019-01-01;2020-11-01;1
6300-BWMJX;Female;0;Yes;No;No;Electronic check;f5px5iWxR6;Month-to-month;93.35;2015-02-01;;0
6302-JGYRJ;Male;0;No;Yes;Yes;Mailed check;KcPJXA3QuM;One year;79.45;2017-09-01;2020-04-01;1
6303-KFWSL;Female;0;No;No;Yes;Electronic check;735yQs428A;One year;55.25;2017-08-01;;0
6304-IJFSQ;Male;0;No;No;Yes;Mailed check;CB7BA9XHJx;Month-to-month;49.9;2020-04-01;2020-07-01;1
6305-YLBMM;Male;0;No;No;Yes;Bank transfer (automatic);ANJY9iSmuT;One year;104.05;2015-02-01;2020-11-01;1
6308-CQRBU;Female;0;Yes;No;No;Electronic check;K6swEXGYdo;Two year;109.25;2014-02-01;;0
6311-UEUME;Female;0;No;No;Yes;Electronic check;CemPYGEccv;Month-to-month;78.9;2018-05-01;2020-10-01;1
6313-GIDIT;Male;1;No;No;Yes;Electronic check;9uS6ao4JXp;Month-to-month;54.45;2016-04-01;2020-09-01;1
6317-YPKDH;Female;0;No;No;No;Bank transfer (automatic);EgHrnQi3U5;Month-to-month;29.95;2020-03-01;2020-04-01;1
6319-IEJWJ;Male;0;Yes;Yes;Yes;Electronic check;3qGH9PLkpi;Month-to-month;90.2;2019-01-01;2020-09-01;1
6319-QSUSR;Female;0;No;Yes;No;Credit card (automatic);72KdpMoD3S;Month-to-month;19.7;2019-02-01;;0
6322-HRPFA;Male;0;Yes;Yes;No;Credit card (automatic);Equk7xAxmj;Month-to-month;59.6;2015-12-01;;0
