MeanMonthlyUsage;MeanMonthlyUsage_t1;MeanMonthlyUsage_t2;MeanMonthlyUsage_t3;MeanMonthlyUsage_t4
70.22800000000001;81;71;117;99
3747.3932857142863;3770;3917;5902;4455
3122.511731707317;3231;3528;5417;4546
6637.457999999998;6692;7935;6723;26593
4756.395363636364;5480;5337;5108;6955
2655.095185185186;3388;2806;4298;9084
1819.7080769230768;1999;1988;2229;2716
954.71;954;1100;1238;1829
288.44319230769224;300;295;288;663
411.50513513513533;422;421;637;1538
1556.6693333333335;1601;1708;1834;4466
1268.932923076923;1401;1499;1883;1403
72.61862745098041;86;93;104;81
264.7191282051282;309;268;398;372
1942.7304444444446;2234;2032;1954;2584
1522.9231818181818;1748;1548;1534;2388
18319.149;19762;19335;19390;46197
6236.256333333334;6710;6597;8332;7927
1234.41914084507;1311;1518;1590;1352
5725.43675;6520;6720;6425;13577
1684.5790000000004;1761;1761;1738;1684
3141.791294117647;3501;3151;3565;3253
6996.345218750002;7834;8325;7387;17558
2929.128060606061;3012;3014;4397;5753
2278.0702;2358;2440;2278;6952
2963.21275;3313;3068;3684;7361
9028.175;10881;9165;12879;11175
5432.8976;5479;5468;6139;7116
630.1548965517243;678;699;829;1393
2122.9110909090914;2351;2541;2705;9717
1963.1115;2153;1971;2133;6171
5840.308000000001;6782;6192;8845;17802
3141.406769230769;3955;3290;4331;10260
1710.205172413793;1877;2127;2124;1975
367.36490140845046;395;501;604;373
8610.02711764706;8642;8666;10767;13607
3367.086956521739;4054;3670;4436;5014
1165.6531639344266;1252;1197;1419;3428
118.18458730158731;119;123;121;370
1000.4488260869563;1262;1075;1122;1013
1057.542;1182;1164;1485;3525
440.926;453;448;520;606
2554.682;2720;2837;3095;8163
689.0039999999997;709;883;958;793
7496.0686341463415;7978;7535;9108;22912
654.94825;669;729;656;771
2877.3805294117637;2924;3081;3885;7334
6.374526315789473;7;6;9;6
4708.004000000001;5325;5804;5570;5403
700.7665555555556;733;705;704;712
904.5025901639343;904;933;1045;1530
401.4427142857143;474;403;402;965
820.0192916666666;822;933;1191;1673
431.1143333333334;530;440;645;686
2813.05840625;2855;2948;3310;3100
2392.781;2709;2833;2809;3308
543.4970000000002;586;612;596;1157
3648.694;4179;4023;3975;6527
3709.919;3832;3740;3740;4676
895.9860000000001;995;936;1267;1669
158.61421212121212;176;178;171;367
1513.4002058823526;1521;1585;1766;1907
1383.7568;1388;1630;1681;4667
970.252;1133;1256;1250;1523
257.983;278;265;327;557
674.4802857142857;676;708;967;2001
1567.6523333333334;1708;1570;1655;1620
3992.773428571427;4440;4185;4024;6985
255.42033333333328;258;257;266;265
2285.359;2319;2491;2320;2288
345.92730985915506;347;449;443;1416
2096.1946666666668;2099;2158;3267;3479
469.0361379310344;481;479;507;1578
826.8678947368422;837;979;1344;1433
1107.712352941176;1167;1161;1239;2990
963.0834651162793;973;1133;1655;1772
1921.1072244897962;1934;2500;2194;4983
5458.314179104475;5723;5842;5509;6965
4483.733086956521;4690;4799;5236;6168
3515.2483043478264;3544;3754;5211;5065
1501.6970000000001;1569;1764;1735;1752
485.1922112676056;599;487;485;1372
1974.198458333333;2275;2236;2240;6912
3359.9993636363643;3627;3547;4261;13163
826.5762857142861;875;910;906;1501
3927.647;3973;4105;4402;13151
358.64667605633787;363;371;509;371
32.861;37;32;37;96
1583.1970000000001;1703;1848;1596;2062
892.8114054054055;946;929;1065;1915
63.6449411764706;73;63;72;89
2237.230894736842;2237;2263;3077;5603
16879.814307692308;18072;17379;18852;26055
2392.248678571429;2812;2620;2707;5205
382.36811764705885;384;385;542;661
2997.571;3024;3192;3438;5415
1437.07724137931;1441;1441;1826;3034
6500.439217391305;6634;8069;6935;6736
1130.7811818181815;1134;1366;1131;1838
2616.095777777778;2702;2642;2705;7111
466.4448076923078;470;531;498;563
4273.911;4494;5474;4293;8531
2121.489199999999;2536;2212;2497;3737
1313.5783333333334;1346;1334;1592;2621
304.38559375;355;328;339;384
2086.1201111111122;2103;2099;2264;2854
1450.9775999999995;1536;1482;2007;2900
3776.9534545454535;3874;3963;4812;7086
1828.0600000000006;1854;1964;1861;3093
651.8807719298246;684;663;717;731
106.2781176470588;115;113;120;108
831.2573333333332;837;837;859;1051
4431.02;4476;5134;4533;12765
721.7849047619051;754;731;729;2031
331.52013043478263;359;356;337;609
1166.3595714285714;1330;1439;1332;2048
100.43633333333332;108;103;112;133
2118.586285714286;2122;2380;2578;6006
3657.075;3679;4377;3775;5927
1458.8445;1487;1464;1717;1972
375.43311111111115;460;401;429;892
1327.5436363636366;1335;1593;1345;2505
5847.33266197183;6161;5881;6277;7691
3694.5429999999997;3724;3813;3717;4167
335.8345555555556;341;336;362;395
87.1884545454545;91;88;104;320
2336.7406363636364;2405;2666;2453;6156
591.9306065573769;640;744;615;1956
1836.2077272727274;2089;1862;2031;2321
1679.3169420289855;1893;1869;2338;2625
2718.353655737705;2945;2751;3522;10547
2437.569142857142;2846;2720;3199;6032
20.148666666666664;25;21;24;26
1070.6606111111114;1115;1157;1382;1543
502.2268571428572;520;614;623;1419
1056.0856153846157;1126;1183;1129;1561
2001.6032857142866;2237;2224;2642;2087
3065.6600000000008;3257;3544;4584;4721
1138.4392857142861;1152;1153;1370;2585
2703.350558823529;3349;2719;3907;6567
2612.9406874999995;2847;3292;4198;9074
176.81899999999996;201;237;180;209
325.218;344;378;404;416
462.7348;547;470;657;1220
2852.962523809525;2932;3354;2865;12043
8456.658741935487;8727;9424;8544;8910
2342.6101739130413;2370;2387;2998;5053
387.6112307692308;390;463;401;914
1715.474666666667;1996;1943;1811;2321
3568.4533050847467;3803;4588;4184;13102
146.71900000000005;158;146;147;162
2425.5779999999995;2476;2477;3240;6244
1210.3872727272728;1218;1329;1488;3284
2610.332857142857;2610;2935;3945;6834
4919.707181818182;5120;4966;8011;5665
5412.247857142858;5945;5994;7150;10798
876.8860704225352;883;994;1137;889
986.512;1193;1083;1076;2230
1554.0289999999998;1760;1691;1749;2607
223.45355555555562;223;230;228;422
2585.1770909090906;2602;2595;2810;2960
2849.27525;3027;2910;2861;5048
2615.7758;2637;2705;3670;7330
1364.0493098591546;1517;1487;1661;1731
66.83284210526318;67;79;69;172
38.48285714285715;39;49;42;93
3345.645909090909;3509;3863;4133;5311
1431.0400344827594;1442;1705;1588;1703
5549.434666666668;6444;5758;6828;10369
1096.6974482758624;1260;1125;1317;1388
1792.365;1806;1970;2337;5004
3543.344205882353;4344;3920;4837;5186
1965.640428571429;2296;2163;2356;5742
4292.910379310346;4782;4568;4859;11084
4221.068566037737;5008;4311;4650;4656
3364.957000000001;3559;3549;3387;9908
3744.042;4214;3975;4303;12463
386.534;391;434;451;468
5513.301591836734;5959;5827;6218;15236
41.02912244897959;43;41;59;49
2888.478644067797;3080;2910;3648;6019
2587.34175;2608;2889;2993;3432
7465.277636363634;7920;9099;9167;15428
3804.132;4197;3878;3980;8571
9260.7225;9340;10189;10025;26389
1240.2939999999999;1273;1444;2118;3286
843.547208955224;920;959;1084;2674
920.7305384615387;943;961;971;2110
738.5433333333334;738;876;832;1724
152.65715384615382;171;182;225;218
2258.8255416666657;2342;2351;2642;4151
2356.669714285715;2590;2823;2915;2509
1464.8344444444442;1481;1665;1715;1803
1073.3415999999997;1158;1173;1173;1307
2397.531262295082;2629;2630;2917;3384
56.41074193548386;63;71;58;133
2503.383500000001;2678;2820;2639;4175
5768.851536231884;6147;6196;7996;8993
1417.4209411764707;1458;1429;1655;2120
1700.2054545454548;2044;2303;2273;3125
4025.778;4860;4061;4051;8093
1824.025464788732;2060;2341;2278;5794
1241.7829245283015;1294;1543;1477;1241
927.853;1012;934;1331;1424
2858.463;3242;2858;4245;6482
778.2210895522386;920;827;906;1523
3827.508823529413;4068;4674;3914;6607
582.6587037037037;620;710;820;719
2066.797333333333;2094;2338;2071;4841
536.4017096774194;539;585;582;1029
298.574238095238;318;378;374;494
1608.5777142857144;1625;2110;2008;2555
3128.713166666667;3552;3238;3874;3177
2470.1099230769228;2708;2508;2786;4707
9877.727;9952;11421;10252;10437
2912.7343513513524;3053;3428;3152;5476
2028.9965;2046;2047;2061;3324
1081.2757352941178;1166;1103;1302;3069
2226.04137704918;2286;2551;2421;3072
1154.24425;1316;1208;1242;4099
11907.454000000002;12269;12938;13254;13007
3880.714869565217;4762;4012;4800;5594
426.8749718309859;459;472;542;1490
1586.3003333333334;1846;1746;1587;5020
6242.425;6434;7023;6478;10012
4104.623389830508;4596;5538;5746;11927
648.273;691;656;1080;1079
951.113;1122;992;1264;980
3749.195473684211;3958;3797;5132;8501
1228.5423380281688;1237;1289;1333;1938
2514.0800816326537;2599;2701;2787;3643
1094.7597377049183;1316;1339;1152;1881
8550.109;8794;10382;9266;24595
5421.849764705883;6588;5603;6934;8570
3307.0303333333336;3462;4532;3390;6071
3526.314875;3999;3701;4985;6587
2855.818095238096;2881;2855;3572;3099
10239.215;10597;11772;10662;17221
15.202;17;15;19;15
110.38499999999998;124;126;117;252
7269.356999999997;7695;9018;7269;9195
1091.1403921568626;1102;1169;1326;2179
347.167;397;367;387;807
480.07472727272733;488;563;545;480
3628.265084507042;3657;4625;4551;11245
5691.107888888891;5832;6272;6803;9444
4118.828764705883;5035;4212;4141;11847
300.82360869565224;312;301;354;429
37.406;37;40;53;63
197.59470588235297;208;202;199;600
403.5924262295082;505;406;453;463
15.046454545454544;15;15;16;36
1613.6767777777775;2065;2142;2641;1784
1408.7153333333335;1514;1692;2096;2419
1949.5217916666668;2074;2008;1950;3347
2108.0952307692305;2303;2187;2826;2646
1292.9659130434786;1543;1611;1372;1298
937.0971052631578;959;1143;1001;986
74.376;74;82;91;158
2986.2970000000014;3110;3474;4394;12972
1986.6910000000007;2016;2042;2208;2945
3712.1984615384613;3745;4416;4543;4249
4453.849070422538;4882;4657;5575;5077
4676.2585714285715;4777;5205;6827;5591
5562.855863636363;6968;5784;6820;9281
1000.7975555555556;1090;1280;1031;2091
948.8345714285713;1025;977;1524;1063
1711.4026666666666;1796;1720;1722;2136
5201.972823529412;5338;5607;7623;6165
3877.5671612903225;3886;3951;4037;9401
3634.32429032258;4204;4151;4221;5999
5034.308999999998;5142;5156;6494;13693
358.52100000000013;366;375;513;470
818.9219411764708;859;950;1047;866
4286.8641428571445;4307;4304;4314;4832
2566.9008571428562;2738;2641;2588;4865
1697.2947543859652;1759;1727;2256;2980
3592.273250000001;3603;3596;4030;5078
2517.8227164179098;2783;2586;3040;2832
2786.162434782608;2837;3189;3350;6841
1305.141;1385;1307;1555;2351
912.4465;951;1013;972;1839
505.8743749999999;533;519;598;605
1252.74;1254;1624;1586;4412
501.87354545454554;560;668;536;1222
1508.5295454545455;1535;1617;2230;2471
87.54666666666667;94;92;149;134
1798.1486875;1839;2134;1864;4900
3474.662600000001;3625;3662;4445;11623
1423.6011428571433;1492;1525;1580;2312
4008.2110985915497;4541;4090;4506;15107
1255.1464444444443;1340;1345;1283;4043
559.2408965517242;563;605;832;877
1154.9389642857145;1199;1163;1343;1332
1391.496044776119;1535;1394;1578;2390
702.2684999999999;808;731;834;2816
4172.025176470589;5172;4988;6179;11515
4675.154754098362;5411;4711;4781;5972
2024.414580645161;2173;2373;2798;2836
1944.5863333333332;2034;2333;2258;2003
703.84875;785;706;870;1130
2897.7143333333333;3572;2919;5101;7565
580.7021428571427;640;645;584;703
2850.861352941177;2857;3013;3071;4773
4247.240000000002;4845;4309;4488;9548
482.50707692307685;489;520;581;825
3991.862;4117;4226;4989;10047
300.13063636363637;349;338;382;375
2340.373666666667;2485;2598;2355;3290
6220.010148148148;6649;6538;6239;11651
1733.8823846153848;1876;1817;1953;5731
1093.833909090909;1177;1297;1212;1402
35.358666666666664;35;36;52;115
244.60788888888888;246;267;308;539
2989.760000000001;3062;3404;3299;10264
1639.2376216216214;1693;2163;2275;5348
54.03009090909092;62;61;55;54
122.89324324324323;124;168;131;165
1915.70137735849;2021;2036;2183;1937
1629.089;1864;1774;1764;1640
1744.3789859154926;1846;1831;1797;2177
4231.7;4312;4477;5402;4739
1074.3625217391307;1219;1181;1145;1723
3223.1654117647054;3238;3228;4931;9338
623.7909565217393;690;641;856;1019
2056.556384615385;2111;2071;2578;4356
68.60566666666666;71;77;84;78
6939.699875;7125;7203;8882;7962
417.0155757575757;422;491;528;426
92.91066666666666;97;95;122;364
2420.4825555555562;2430;2483;2644;2569
685.4208181818183;744;748;1103;770
2797.8040000000005;2848;3445;3106;4874
627.8977843137255;685;635;664;1079
50.29910169491527;52;54;52;53
2681.280538461539;2801;3314;2832;8363
640.2486666666667;648;740;795;664
4254.8993846153835;4780;4687;4288;13547
2307.5021764705884;2560;2570;2909;7679
1798.8657575757575;1891;2278;2315;2335
2245.1367142857143;2321;2752;3408;8402
324.6536250000001;325;419;327;418
3376.260112676055;3384;3793;3803;7244
2860.719;2883;3181;2979;4334
2059.8405714285723;2421;2309;2158;4610
647.9941111111111;808;700;730;1620
1756.5392727272726;1795;1812;1856;3692
5920.484;6914;6089;8315;7897
386.5031111111112;432;441;416;752
1862.692;2064;2051;1877;1903
2327.9196086956517;2333;2749;3079;2839
1174.1926666666668;1174;1184;1184;1745
2812.4144;2876;2993;2914;4690
3706.892294117648;3754;4213;3776;9345
2137.9996875;2475;2153;2684;4183
107.727;122;112;121;359
3106.3886250000014;3401;3180;3822;5653
1049.142;1077;1106;1460;1415
7158.224549019607;7453;7687;7419;7418
4697.868666666666;5006;5545;5220;4806
3189.1256;3562;3222;4205;7286
84.6019166666667;96;93;103;135
1123.3261111111112;1211;1258;1536;1687
309.06716901408436;326;400;345;313
598.7904285714285;674;618;653;2788
2149.846333333333;2460;2675;2594;3681
7599.8031176470595;8007;7632;9141;21612
3292.945;3652;3645;4273;3549
3104.141;3374;3250;3136;7174
1134.236;1233;1200;1457;2231
3294.0429999999988;3976;3424;3301;5451
4762.400484848485;4962;4864;4849;16059
860.1866923076924;945;904;1196;990
7203.713739130435;7875;8813;8096;18071
5115.472000000002;5496;5809;6172;5460
352.29665217391295;380;354;355;446
1068.8260909090911;1127;1275;1097;3877
900.2043333333335;1016;954;942;1552
3713.9730140845063;3724;4017;3721;5189
7850.602086956522;8023;7948;12456;13731
42.34657142857143;42;44;47;145
1813.536442622951;1945;1930;2401;4218
2081.0881428571433;2374;2525;3245;2126
2688.4;3004;2906;2865;2844
2646.2736923076927;2776;2723;4019;8940
1840.6386363636368;1895;1863;2103;4258
6072.276999999999;6526;6111;8767;14031
1636.9121111111108;1755;2014;2296;2988
1061.2887826086958;1162;1361;1665;3352
4910.038111111111;5004;5216;5545;14228
395.2325714285714;412;423;477;441
479.17699999999996;489;501;506;653
1703.6443333333334;1913;2082;2470;1887
785.5770000000003;852;792;838;1010
1318.1169701492533;1393;1581;1388;2133
599.1079090909092;605;700;604;1417
3483.8753793103456;3560;3805;3549;5216
1930.7079999999999;2030;1965;2339;2070
3509.281;4008;3541;4415;3677
511.9245;518;549;803;1629
4000.4907746478852;4039;4626;6033;5180
1453.6879999999999;1470;1510;2438;1453
191.67618181818185;194;197;213;238
286.99377777777767;289;305;294;546
1852.746333333333;1903;1898;2789;4742
6327.129;6605;6711;6701;8953
1733.7461176470588;1789;1738;2428;5664
4287.56;4390;4381;5671;10592
453.74546153846137;508;513;577;838
25.869935483870965;27;26;31;100
3308.818538461538;3926;3556;3331;6501
2971.4756666666667;3422;3321;3470;5479
3372.690625000001;3653;3427;4056;8915
3775.496971830987;4515;4216;4753;11622
366.239;369;377;464;841
4221.213499999999;5419;4591;5061;10595
84.89002985074623;84;91;90;170
1052.972;1115;1183;1060;1455
1111.969;1129;1252;1194;2997
2200.9918000000007;2349;2359;3071;4255
563.8257887323945;655;582;842;990
1512.1250000000002;1544;1966;1696;2062
942.2382083333333;1127;1028;1296;3119
5931.3119024390235;6265;6693;8713;7089
149.32287096774198;164;165;170;302
8.312357142857143;9;9;11;12
824.0058421052632;888;833;829;2901
38.440376811594184;42;46;50;60
3230.4952857142853;3230;3457;3321;7100
38.043;42;45;43;41
8508.639069767441;9129;9437;10854;10280
2457.586333333333;2497;2865;3694;3572
1314.8848928571429;1386;1327;1901;1829
7662.994249999999;8300;8405;13209;13760
532.0983488372091;627;533;647;947
720.2012105263158;737;958;868;856
285.358;300;333;403;448
8981.002288135593;9094;9645;10711;9722
7125.988510638297;7132;7788;7698;12742
2369.600727272727;2382;2427;2467;5908
5800.42;5926;5883;6307;14504
2808.1630000000005;3036;3068;3413;6705
1530.6254090909092;1602;1961;2181;4134
2241.29775409836;2485;2418;2611;3442
5236.782428571429;5450;5294;8997;6369
1054.57725;1181;1095;1621;1203
30.098294117647058;30;30;45;42
751.7312222222223;761;773;1251;1157
6073.834285714284;6650;6262;6328;6252
1115.9844626865674;1286;1242;1264;3598
2103.12475;2121;2547;2839;3537
1541.1229999999996;1576;1772;1633;3820
3123.647639344264;3158;3747;4493;3398
2410.840197183099;2511;2685;2477;6264
7240.498;8044;7240;7616;13070
893.0426551724139;894;1200;1161;2441
752.7390000000001;811;869;829;2977
3730.9310000000014;4593;4401;3918;4249
1058.623819672131;1113;1244;1112;1157
3760.8702857142853;3964;4314;4171;14219
4001.045666666667;4454;4251;4284;4119
712.5436;766;712;1025;811
108.819;131;135;144;128
2433.6720000000005;2670;2790;3728;3410
430.48160465116274;456;453;572;722
1367.2988873239435;1428;1396;1495;3574
7392.142999999999;7437;8281;8158;7861
3350.8410769230786;3363;3382;4170;5694
455.63709090909083;457;456;472;898
64.27545454545454;68;66;76;79
5549.11457142857;6618;6862;5915;11184
3372.849555555554;3757;4036;3948;4201
15142.23076923077;17731;15245;18952;18485
1554.320666666667;1770;1583;1920;1591
2740.408070422536;3336;2898;3317;3085
7941.923111111115;8124;7950;8381;19259
2016.931;2461;2319;2083;3402
23.546119402985074;26;24;24;23
1202.2105;1261;1236;1423;2647
2765.833086956522;2821;3273;3128;7702
220.9892857142857;222;257;225;349
93.2831764705882;112;107;120;155
28.448000000000004;28;31;32;42
677.4170447761195;745;708;681;1579
5407.146;5494;5559;5813;8335
6375.612692307689;7234;7262;7838;8310
1026.5815352112677;1037;1154;1064;2254
579.7336716417913;604;618;770;738
858.163409090909;863;897;921;1539
3418.4909999999995;3638;3654;3488;11693
1270.204698412698;1463;1459;1537;2012
1541.7668095238098;1542;1628;1793;3929
2036.0877058823528;2371;2084;2311;3348
112.03263157894742;123;117;112;215
5824.6464507042265;5947;6222;9544;9287
1133.539380952381;1349;1193;1549;2060
6800.21155737705;6942;6859;7522;12738
795.1980000000002;831;921;952;2482
4225.276391304348;4336;4584;4610;4957
660.8662758620687;689;698;765;1073
3292.2952000000014;3293;3560;3416;4957
82.08739285714285;91;107;82;98
9378.380269230767;11085;9582;11570;21955
3633.637;4352;3955;5446;5195
5328.297591836736;5450;6739;5552;5530
3644.8593333333333;4159;4226;4096;4457
3786.692;4657;4310;4823;4458
208.42112820512818;212;235;298;422
2528.2675862068963;2584;3141;2778;5449
1835.0396666666666;1882;1835;1970;3877
102.41557692307691;107;115;106;124
617.1824782608696;618;654;910;767
3578.443086956521;4193;4038;4733;4403
2392.5110000000004;2397;2972;2678;2667
5005.158428571429;6223;5274;5443;5834
991.192;992;1042;1237;3394
3169.032181818182;3195;3196;3288;3661
752.9024444444443;753;857;1145;1580
1356.6973934426226;1380;1430;1975;1727
7516.873428571429;7700;7532;7777;10125
